Autore,Titolo,Datazione,Tecnica,Dimensioni,Immagine
GABINIO MARIO,TORINO - MONUMENTO A EDMONDO DE AMICIS -  PIAZZA CARLO FELICE - GIARDINO SAMBUY -VISTA FRONTALE,15/09/1924,STAMPA AL CITRATO,123X169,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/36P1.jpg
GABINIO MARIO,TORINO - MONUMENTO A EDMONDO DE AMICIS -  PIAZZA CARLO FELICE - GIARDINO SAMBUY -FREGIO - VISTA  SCORCIATA DA DESTRA,31/10/1923,STAMPA ALLA CELLOIDINA,167X230,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/36P10.jpg
GABINIO MARIO,TORINO - MONUMENTO A EDMONDO DE AMICIS -  PIAZZA CARLO FELICE - GIARDINO SAMBUY -FREGIO - VISTA LIEVEMENTE SCORCIATA DA SINISTRA,30/10/1923,STAMPA ALLA CELLOIDINA,167X229,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/36P11.jpg
GABINIO MARIO,TORINO - MONUMENTO A EDMONDO DE AMICIS -  PIAZZA CARLO FELICE - GIARDINO SAMBUY -FREGIO - VISTA LIEVEMENTE SCORCIATA DA SINISTRA,30/10/1923,STAMPA ALLA CELLOIDINA,167X227,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/36P12.jpg
GABINIO MARIO,TORINO - MONUMENTO A EDMONDO DE AMICIS -  PIAZZA CARLO FELICE - GIARDINO SAMBUY -FREGIO - VISTA SCORCIATA DA SINISTRA,05/11/1923,STAMPA ALLA CELLOIDINA,168X227,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/36P13.jpg
GABINIO MARIO,TORINO - MONUMENTO A EDMONDO DE AMICIS -  PIAZZA CARLO FELICE - GIARDINO SAMBUY -FREGIO - VISTA FRONTALE,10/06/1924,STAMPA ALLA CELLOIDINA,168X230,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/36P14.jpg
GABINIO MARIO,TORINO - MONUMENTO A EDMONDO DE AMICIS -  PIAZZA CARLO FELICE - GIARDINO SAMBUY -FREGIO - VISTA SCORCIATA DA SINISTRA,05/11/1923,STAMPA ALLA GELATINA BROMURO D'ARGENTO,169x229,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/36P15.jpg
GABINIO MARIO,TORINO - MONUMENTO A EDMONDO DE AMICIS -  PIAZZA CARLO FELICE - GIARDINO SAMBUY -FREGIO - VISTA  SCORCIATA DA DESTRA,31/10/1923,STAMPA ALLA GELATINA BROMURO D'ARGENTO,168X228,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/36P16.jpg
GABINIO MARIO,"TORINO/ CASERMA RUBATTO/ TARGA DELL'ALPINO/ (SCULTORE G.B.ALLOATI)"". TORINO - CASERMA RUBATTO - MONUMENTO AGLI ALPINI CADUTI NELLA GUERRA 1915-1918""",01/11/1922,STAMPA ALLA CELLOIDINA,229X170,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/36P17.jpg
GABINIO MARIO,TORINO - CASERMA RUBATTO - MONUMENTO AGLI ALPINI CADUTI NELLA GUERRA 1915-1918,01/11/1922,STAMPA ALLA CELLOIDINA,228X169,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/36P18.jpg
GABINIO MARIO,TORINO - CASERMA RUBATTO - MONUMENTO AGLI ALPINI CADUTI NELLA GUERRA 1915-1918,01/11/1922,STAMPA ALLA CELLOIDINA,230X170,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/36P19.jpg
GABINIO MARIO,TORINO - MONUMENTO A EDMONDO DE AMICIS -  PIAZZA CARLO FELICE - GIARDINO SAMBUY -VISTA FRONTALE,15/09/1924,STAMPA AL CITRATO,169X122,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/36P2.jpg
GABINIO MARIO,TORINO - CASERMA RUBATTO - MONUMENTO AGLI ALPINI CADUTI NELLA GUERRA 1915-1918,01/11/1922,STAMPA ALLA CELLOIDINA,228X167,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/36P20.jpg
GABINIO MARIO,TORINO - MONUMENTO A EDMONDO DE AMICIS -  PIAZZA CARLO FELICE - GIARDINO SAMBUY -VISTA FRONTALE,30/10/1923,STAMPA ALLA CELLOIDINA,227X167,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/36P3.jpg
GABINIO MARIO,TORINO - MONUMENTO A EDMONDO DE AMICIS -  PIAZZA CARLO FELICE - GIARDINO SAMBUY -VISTA FRONTALE,30/10/1923,STAMPA ALLA CELLOIDINA,227X168,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/36P4.jpg
GABINIO MARIO,TORINO - MONUMENTO A EDMONDO DE AMICIS -  PIAZZA CARLO FELICE - GIARDINO SAMBUY -FREGIO - VISTA FRONTALE,10/06/1924,STAMPA AL CITRATO,168X227,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/36P5.jpg
GABINIO MARIO,TORINO - MONUMENTO A EDMONDO DE AMICIS -  PIAZZA CARLO FELICE - GIARDINO SAMBUY -FREGIO - VISTA FRONTALE,10/06/1924,STAMPA AL CITRATO,169X227,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/36P6.jpg
GABINIO MARIO,TORINO - MONUMENTO A EDMONDO DE AMICIS -  PIAZZA CARLO FELICE - GIARDINO SAMBUY -FREGIO - VISTA LIEVEMENTE SCORCIATA DA DESTRA,10/06/1924,STAMPA ALLA CELLOIDINA,167X229,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/36P7.jpg
GABINIO MARIO,TORINO - MONUMENTO A EDMONDO DE AMICIS -  PIAZZA CARLO FELICE - GIARDINO SAMBUY -FREGIO - VISTA LIEVEMENTE SCORCIATA DA DESTRA,10/06/1924,STAMPA AL CITRATO,167X229,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/36P8.jpg
GABINIO MARIO,TORINO - MONUMENTO A EDMONDO DE AMICIS -  PIAZZA CARLO FELICE - GIARDINO SAMBUY -FREGIO - VISTA LIEVEMENTE SCORCIATA DA DESTRA,31/10/1923,STAMPA ALLA CELLOIDINA,169X228,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/36P9.jpg
GABINIO MARIO,VALLE DI SUSA - IL GRUPPO DELL'ORSIERA ROCCIAVRE' DALLA PORTA DELLA PUNTA IL VILLANO?,1913,STAMPA ALLA CELLOIDINA,82X117,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A1.jpg
GABINIO MARIO,VALLE DI SUSA - PAESAGGIO DALLA PUNTA DELL'ADOIS CON DUE ALBERI IN PRIMO PIANO ED IL GRUPPO DEL ROCCIAVRE' SULLO SFONDO,1913-06-00,STAMPA ALLA CELLOIDINA,82X115,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A10.jpg
GABINIO MARIO,"SACRA S.MICHELE/ LATO NORD E PROFILO FACCIATA"". VALLE DI SUSA - ABBAZIA (SACRA) DI SAN MICHELE - LATO NORD""",1899-09-24,STAMPA ALLA CELLOIDINA,231X169,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A100.jpg
GABINIO MARIO,"RUDERI SOPRA IL SALTO/ DELLA ""BELLA ALDA"".  VALLE DI SUSA - ABBAZIA (SACRA) DI SAN MICHELE - RUDERI DELLA TORRE DELLA BELL'ALDA""",1899-09-24,STAMPA ALLA CELLOIDINA,228X170,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A101.jpg
GABINIO MARIO,"SFONDO DELLA VALLE DI SUSA/ (DALLA SACRA DI S.MICHELE)/ (M.910)"". VALLE DI SUSA - PANORAMA DELLA VALLE VERSO OVEST DAL MONTE PIRCHIRIANO""",1899-09-24,STAMPA AL CITRATO,170X230,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A102.jpg
GABINIO MARIO,"LA COMBA DI VAL SUSA - CONDOVE - CHIUSA S.MICHELE/ E MONTI DAL ROCCIAMELONE AL CIVRARI-/ (DALLA SACRA DI S.MICHELE)/ =(M.910)="". VALLE DI SUSA - PANORAMA DELLA VALLE VERSO OVEST DAI PRESSI DELLA ABBAZIA (SACRA) DI SAN MICHELE. SULLO SFONDO IL ROCCIAMELONE""",1899-09-24,STAMPA AL CITRATO,169X229,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A103.jpg
GABINIO MARIO,"SULLA VETTA DELLA ROCCA DELLA SELLA/ =M.1510="". VALLE DI SUSA - GRUPPO DI ESCURSIONISTI IN POSA SULLA CIMA DELLA ROCCA DELLA SELLA""",1899-01-15,STAMPA AL CITRATO,169X228,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A104.jpg
GABINIO MARIO,"CRESTA DELLA VETTA ROCCA SELLA/ =M.1510="". VALLE DI SUSA - GRUPPO DI ESCURSIONISTI PRESSO LA CRESTA DELLA ROCCA DELLA SELLA""",1899-01-15,STAMPA ALLA CELLOIDINA,228X168,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A105.jpg
GABINIO MARIO,"LA VETTA DELLA ROCCA DELLA SELLA (M.1510=/ =(LATO EST)="". VALLE DI SUSA - GRUPPO DI ESCURSIONISTI PRESSO LA CIMA DELLA ROCCA DELLA SELLA""",1899-01-15,STAMPA ALLA CELLOIDINA,167X228,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A106.jpg
GABINIO MARIO,"SULLA VETTA DELLA ROCCA  SELLA/ (1510 M)/ =LATO N.O.="". VALLE DI SUSA - GRUPPO DI ESCURSIONISTI IN POSA SULLA CIMA DELLA ROCCA DELLA SELLA""",1899-01-15,STAMPA ALLA CELLOIDINA,228X170,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A107.jpg
GABINIO MARIO,VALLE DI SUSA - ROCCA DELLA SELLA - UN ESCURSIONISTA SI AFFACCIA SULLA VALLE,1899-01-15,STAMPA ALLA CELLOIDINA,231X169,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A108.jpg
GABINIO MARIO?,"GRUPPO DEL ROCCIAVRE'"". VALLE DI SUSA - IL GRUPPO DEL ROCCIAVRE' VISTO DA NORD - DALLA PUNTA DELL'ADOIS""",1913-06-00,STAMPA ALLA CELLOIDINA,82X115,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A11.jpg
GABINIO MARIO,"P.TA LUNEL DALLA DUIS"". VALLE DI SUSA - LA PUNTA LUNELLA VISTA DA EST - DALLA PUNTA DELL'ADOIS""",1913-06-00,STAMPA ALLA CELLOIDINA,82X115,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A12.jpg
GABINIO MARIO?,"DALLA DUIS"". VALLE DI SUSA - PANORAMA ALPINO DALLA PUNTA DELL'ADOIS""",1913-06-00,STAMPA ALLA CELLOIDINA,83X115,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A13.jpg
GABINIO MARIO,"SULLA CRESTA DELLA DUIS"". VALLE DI SUSA - UN ALPINISTA SULLA CRESTA DELLA PUNTA DELL'ADOIS""",1913-06-00,STAMPA ALLA CELLOIDINA,82X115,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A14.jpg
GABINIO MARIO,"SULLA VETTA  DELLA DUIS (2510)"". VALLE DI SUSA -  ALPINISTI SULLA CIMA DELLA PUNTA DELL'ADOIS""",1913-06-00,STAMPA ALLA CELLOIDINA,82X116,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A15.jpg
GABINIO MARIO,"TORRE D'OVARDA DALLA DUIS"" - VALLE DI SUSA - VALLI DI LANZO - LA TORRE D'OVARDA VISTA DA SUD - DALLA PUNTA DELL'ADOIS""",1913-06-00,STAMPA ALLA CELLOIDINA,82X116,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A16.jpg
GABINIO MARIO,"IL ROCCIAMELONE (3537) DALLA BALMETTA"". VALLE DI SUSA - IL ROCCIAMELONE VISTO DALL'ALPE BALMETTA""",1913,STAMPA ALLA CELLOIDINA,81X117,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A17.jpg
GABINIO MARIO,"IL M.TE VILLANO (  ) SALENDO ALLA PORTA DEL"". VALLE DI SUSA - ALPINISTI SUL NEVAIO DURANTE LA SALITA ALLA PUNTA IL VILLANO""",1913,STAMPA ALLA CELLOIDINA,116X82,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A18.jpg
GABINIO MARIO,"ALPI BALMETTA (15..) E ROCCIAMELONE (3537)"".VALLE DI SUSA - IL ROCCIAMELONE VISTO DALL'ALPE BALMETTA - CON LE BAITE DELL'ALPEGGIO IN PRIMO PIANO""",1913,STAMPA ALLA CELLOIDINA,81X115,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A19.jpg
GABINIO MARIO,"IL VILLANO (M 2676) DALLA PIAN PARIS (2732)"". VALLE DI SUSA - LA PUNTA IL VILLANO VISTA DA SUD - DALLA PUNTA PIAN PARIS""",1913,STAMPA ALLA CELLOIDINA,83X117,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A2.jpg
GABINIO MARIO,"ROCCIAMELONE (3537) ETC DA SOPRA IL BALMEROTTO (2120)"". VALLE DI SUSA - PANORAMA COL ROCCIAMELONE VISTO DA SUD - DAL BALMEROTTO""",1913,STAMPA ALLA CELLOIDINA,82X117,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A20.jpg
GABINIO MARIO,"SALENDO PARETE EST DEL M.VILLANO"". VALLE DI SUSA - ALPINISTI DURANTE LA SALITA DELLA PAERETE EST DEL MONTE VILLANO""",1913,STAMPA ALLA CELLOIDINA,116X82,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A21.jpg
GABINIO MARIO,"ROCCIAMELONE (3537) DA SOPRA IL BALMEROTTO (2120)"". VALLE DI SUSA - PANORAMA COL ROCCIAMELONE VISTO DA SUD - DAL BALMEROTTO - CON UN FOTOGRAFO IN PRIMO PIANO""",1913,STAMPA ALLA CELLOIDINA,81X115,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A22.jpg
GABINIO MARIO,"PARETE NORD-O. E PORTA DEL VILLANO (2510)/ M.TE VILLANO (2676)"". VALLE DI SUSA - PUNTA IL VILLANO - PARETE NORD OVEST""",1913,STAMPA ALLA CELLOIDINA,82X116,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A23.jpg
GABINIO MARIO,"AL VILLANO"". VALLE DI SUSA - ALPINISTI SUL NEVAIO PRESSO LA PUNTA IL VILLANO""",1913,STAMPA ALLA CELLOIDINA,83X116,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A24.jpg
GABINIO MARIO,"VALLONE SUPERIORE DEL GRAVIO (SOTTO PORTA DEL VILLANO"". VALLE DI SUSA - ALPINISTI IN SOSTA NEL VALLONE SUPERIORE DEL RIO DI GRAVIO""",1913,STAMPA ALLA CELLOIDINA,82X117,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A25.jpg
GABINIO MARIO,"ROCCIE A NORD SOTTO VETTA DEL VILLANO/ OLTRE M.2600)"". VALLE DI SUSA - ROCCE SUTTO LA VETTA DELLA PUNTA IL VILLANO""",1913,STAMPA ALLA CELLOIDINA,115X82,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A26.jpg
GABINIO MARIO,"M.VILLANO - LA PARETE EST. DA PRESSO LA PORTA="". VALLE DI SUSA - PUNTA IL VILLANO - PARETE EST""",1913,STAMPA ALLA CELLOIDINA,82X117,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A27.jpg
GABINIO MARIO,"LA P.TA PARIS (2772) DAL VILLANO"". VALLE DI SUSA - LA PUNTA PIAN PARIS VISTA DA NORD - DALLA PUNTA IL VILLANO""",1913,STAMPA ALLA CELLOIDINA,82X117,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A28.jpg
GABINIO MARIO,"A MAFFIOTTO (  )"". VALLE DI SUSA - MAFFIOTTO - SCORCIO DI UNA VIA INTERNA COL CAMPANILE SULLO SFONDO""",01/06/1913,STAMPA ALLA CELLOIDINA,116X82,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A29.jpg
GABINIO MARIO,"M.CRISTALLIERA"". VALLE DI SUSA. IL MONTE CRISTALLIERA VISTO DA NORD - DALLA PUNTA DEL VILLANO?""",1913,STAMPA ALLA CELLOIDINA,116X83,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A3.jpg
GABINIO MARIO,"MAFFIOTTO (PIOVE  )"". VALLE DI SUSA - MAFFIOTTO - VEDUTA GENERALE DA EST""",01/06/1913,STAMPA ALLA CELLOIDINA,82X116,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A30.jpg
GABINIO MARIO,"INTERNO CANTINA"". VALLE DI SUSA - MAFFIOTTO - ESCURSIONISTI CHE CONTROLLANO UNA MAPPA""",01/06/1913,STAMPA ALLA CELLOIDINA,82X115,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A31.jpg
GABINIO MARIO,"CAPPELLA PRAROTTO (14..)"". VALLE DI SUSA - MAFFIOTTO - PAESAGGIO CON LA CAPPELLA DI PRAROTTO""",01/06/1913,STAMPA ALLA CELLOIDINA,81X117,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A32.jpg
GABINIO MARIO,"CAPPELLA PRAROTTO (   )"". VALLE DI SUSA - MAFFIOTTO - LA CAPPELLA DI PRAROTTO""",01/06/1913,STAMPA ALLA CELLOIDINA,82X116,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A33.jpg
GABINIO MARIO,"ALL'HOTEL DI MAFFIOTTO"". VALLE DI SUSA - MAFFIOTTO - DUE ESCURSIONISTI E DUE DONNE DEL LUOGO DAVANTI ALLA CANTINA DEL PAESE""",01/06/1913,STAMPA ALLA CELLOIDINA,115X82,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A34.jpg
GABINIO MARIO,"A MAFFIOTTO (PIOVE)"". VALLE DI SUSA - MAFFIOTTO - GRUPPO DI ESCURSIONISTI IN POSA""",01/06/1913,STAMPA ALLA CELLOIDINA,82X115,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A35.jpg
GABINIO MARIO,"SOPRA PRAROTTO  (LA CAPPELLA)"". VALLE DI SUSA - MAFFIOTTO - ESCURSIONISTI SULLE ROCCE PRESSO PRAROTTO - CON LA CAPPELLA SULLO SFONDO""",01/06/1913,STAMPA ALLA CELLOIDINA,116X83,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A36.jpg
GABINIO MARIO,"ESERCIZI"". VALLE DI SUSA - MAFFIOTTO - ESERCIZI DI ROCCIA PRESSO PRAROTTO""",01/06/1913,STAMPA ALLA CELLOIDINA,117X83,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A37.jpg
GABINIO MARIO,VALLE DI SUSA - MAFFIOTTO - ESERCIZI DI ROCCIA PRESSO PRAROTTO,01/06/1913,STAMPA ALLA CELLOIDINA,115X82,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A38.jpg
GABINIO MARIO,"ESERCIZI"". VALLE DI SUSA - MAFFIOTTO - ESCURSIONISTI SULLE ROCCE PRESSO PRAROTTO - CON LA CAPPELLA SULLO SFONDO""",01/06/1913,STAMPA ALLA CELLOIDINA,82X116,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A39.jpg
GABINIO MARIO,VALLE DI SUSA. IL MONTE CRISTALLIERA VISTO DA NORD - DALLA PUNTA DEL VILLANO?,1913,STAMPA ALLA CELLOIDINA,82X114,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A4.jpg
GABINIO MARIO,"COLLE DELLE CUPE"". VALLE DI SUSA - IL COLLE DELLE COUPE""",29/06/1913,STAMPA ALLA CELLOIDINA,82X115,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A40.jpg
GABINIO MARIO,"GRANGIE COLON"". VALLE DI SUSA - ALPE COLONE - RITRATTO DI VALLIGIANA IN ESTERNI""",29/06/1913,STAMPA ALLA CELLOIDINA,117X82,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A41.jpg
GABINIO MARIO,VALLE DI SUSA - PANORAMA ALPINO VERSO SUD - SALENDO ALLA GRAND'UIA,29/06/1913,STAMPA ALLA CELLOIDINA,81X116,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A42.jpg
GABINIO MARIO,"SOTTO IL COLLE CUPE"". VALLE DI SUSA - IL COLLE DELLE COUPE""",29/06/1913,STAMPA ALLA CELLOIDINA,82X116,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A43.jpg
GABINIO MARIO,"LA GRAND UJA (  )"". VALLE DI SUSA - MONTE GRAND UIA""",29/06/1913,STAMPA ALLA CELLOIDINA,82X117,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A44.jpg
GABINIO MARIO,"SALENDO ALLA GRAND UJA"". VALLE DI SUSA - PANORAMA ALPINO SALENDO AL MONTE GRAND UIA""",29/06/1913,STAMPA ALLA CELLOIDINA,82X116,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A45.jpg
GABINIO MARIO,"DALLA VETTA DELLA GRAND UJA (M.2650)"". VALLE DI SUSA - PANORAMA ALPINO DALLA CIMA DEL  MONTE GRAND UIA""",29/06/1913,STAMPA ALLA CELLOIDINA,82X117,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A46.jpg
GABINIO MARIO,"DALLA VETTA DELLA GRAND UJA (M.2650)"". VALLE DI SUSA - PANORAMA ALPINO DALLA CIMA DEL  MONTE GRAND UIA - CON TRE ALPINISTI IN PRIMO PIANO ED IL ROCCIAMELONE SULLO SFONDO""",29/06/1913,STAMPA ALLA CELLOIDINA,81X117,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A47.jpg
GABINIO MARIO,"DALLA VETTA DELLA GRAND UJA (M.26..)""VALLE DI SUSA - PANORAMA ALPINO DALLA CIMA DEL  MONTE GRAND UIA""",29/06/1913,STAMPA ALLA CELLOIDINA,82X116,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A48.jpg
GABINIO MARIO,"DALLA VETTA DELLA GRAND UJA (M.26..)/ TORRE D'OVARDA - ETC. ""VALLE DI SUSA - VALLI DI LANZO - LA TORRE D'OVARDA VISTA DA SUD - DALLA CIMA DEL  MONTE GRAND UIA""",29/06/1913,STAMPA ALLA CELLOIDINA,82X117,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A49.jpg
GABINIO MARIO,VALLE DI SUSA - PANORAMA DEL GRUPPO DEL ROCCIAVRE' DA NORD - DALLA PORTA DELLA PUNTA IL VILLANO?,1913,STAMPA ALLA CELLOIDINA,82X206,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A5.jpg
GABINIO MARIO,"DALLA VETTA DELLA GRAND UJA (M.26..)/ M.PALON (29..) ROCCIAMELONE (3537) E VALLE DI VIU' - ""VALLE DI SUSA - VALLI DI LANZO - PANORAMA ALPINO VERSO OVEST DALLA CIMA DEL  MONTE GRAND UIA""",29/06/1913,STAMPA ALLA CELLOIDINA,91X228,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A50.jpg
GABINIO MARIO,"VALLONE DEL MONCENISIO - ROCCIAMELONE ETC/ DALL'ORSIERA (2872)"". VALLE DI SUSA - PANORAMA ALPINO VERSO  OVEST DALLA CIMA DEL MONTE ORSIERA""",13/07/1913,STAMPA ALLA CELLOIDINA,82X117,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A51.jpg
GABINIO MARIO,"LAGO CIARDONNET (25..)"". VALLE DI SUSA - LAGO DEL CIARDONNET AI PIEDI DEL MONTE ORSIERA""",13/07/1913,STAMPA ALLA CELLOIDINA,116X82,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A52.jpg
GABINIO MARIO,"VILLANO (26  ) PIAN PARIS (27..) MALANOTTE (27  )/ DAL COLLE GAVIA (27..)"". VALLE DI SUSA - PANORAMA ALPINO VERSO  EST DAL COLLE GAVIA""",13/07/1913,STAMPA ALLA CELLOIDINA,83X116,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A53.jpg
GABINIO MARIO,"PIAN PARIS - MALANOTTE - CRISTALLIERA (2872) DA SOTTO PUNTA NERA (2852)"". VALLE DI SUSA - PANORAMA ALPINO VERSO SUD EST DALLA PUNTA ROCCA NERA""",13/07/1913,STAMPA ALLA CELLOIDINA,82X115,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A54.jpg
GABINIO MARIO,"M.ORSIERA (2878) DAL COLLE GAVIA"". VALLE DI SUSA - IL MONTE ORSIERA VISTO DA NORD - DAL COLLE GAVIA""",13/07/1913,STAMPA ALLA CELLOIDINA,82X117,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A55.jpg
GABINIO MARIO,"SALENDO VERSO IL CANALONE N. DELL'ORSIERA"". VALLE DI SUSA - ESCURSIONISTI AI PIEDI DEL CANALONE NORD DEL MONTE ORSIERA""",13/07/1913,STAMPA ALLA CELLOIDINA,82X116,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A56.jpg
GABINIO MARIO,"MONTE ORSIERA E LAGO CIARDONNET"". VALLE DI SUSA - LAGO DEL CIARDONNET AI PIEDI DEL MONTE ORSIERA""",13/07/1913,STAMPA ALLA CELLOIDINA,116X82,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A57.jpg
GABINIO MARIO,"LAGO CIARDONNET (   ) E M.ORSIERA (  ) DAL COLLE GAVIA (  )"". VALLE DI SUSA - IL LAGO DEL CIARDONNET ED IL MONTE ORSIERA VISTI DA NORD - DAL COLLE GAVIA""",13/07/1913,STAMPA ALLA CELLOIDINA,82X118,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A58.jpg
GABINIO MARIO,"GRUPPO DELLA CRISTALLIERA (2878) DALLA SOMMITA' DEL CANALONE/ DELL'ORSIERA"". VALLE DI SUSA - PANORAMA ALPINO VERSO EST DALLA CIMA DEL CANALONE DEL MONTE ORSIERA""",13/07/1913,STAMPA ALLA CELLOIDINA,82X117,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A59.jpg
GABINIO MARIO,VALLE DI SUSA - PUNTA LUNELLA E PUNTA DELL'ADOIS,1913-06-00,STAMPA ALLA CELLOIDINA,82X115,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A6.jpg
GABINIO MARIO,"M.ORSIERA"". VALLE DI SUSA - MONTE ORSIERA - PARETE NORD EST""",13/07/1913,STAMPA ALLA CELLOIDINA,82X118,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A60.jpg
GABINIO MARIO,"IL GIACIGLIO AL BALMEROTTO (2120). VALLE DI SUSA - UN ESCURSIONISTI DURANTE IL RIPOSO IN UNA BAITA ALL'ALPE BALMEROTTO""",1913-07-00,STAMPA ALLA CELLOIDINA,81X117,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A61.jpg
GABINIO MARIO,"SOPRA LE GRANGE DI MILLAURES (M.2500)"". VALLE DI SUSA - ESCURSIONISTI IN SOSTA SOPRA LE GRANGE DI MILLAURES DURANTE LA SALITA ALLA CIMA DEL VALLONETTO""",20/07/1913,STAMPA ALLA CELLOIDINA,82X117,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/37A62.jpg
